valid_time,u10,v10,d2m,t2m,msl,tp,latitude,longitude
2025-05-13 16:00:00,1.7114868,0.5544739,291.21503,304.53748,100275.875,0.0,28.5,77.25
2025-05-13 17:00:00,1.7299652,0.8105011,291.32794,302.39856,100272.25,0.0,28.5,77.25
2025-05-13 18:00:00,1.9383545,0.8246002,291.43463,302.20587,100257.125,0.0,28.5,77.25
2025-05-13 19:00:00,2.1534119,0.6742401,291.53674,302.37036,100185.81,0.0,28.5,77.25
2025-05-13 20:00:00,2.2742157,0.582077,291.2128,301.69647,100166.0,0.0,28.5,77.25
2025-05-13 21:00:00,2.3002472,0.545166,290.21887,300.89594,100124.625,0.0,28.5,77.25
2025-05-13 22:00:00,1.9470673,-0.09034729,292.64752,299.55017,100170.875,0.0,28.5,77.25
2025-05-13 23:00:00,2.1041107,-0.43569946,292.28906,299.6306,100286.44,0.0,28.5,77.25
2025-05-14 00:00:00,1.915268,-0.8777771,291.95367,301.6836,100325.25,0.0,28.5,77.25
2025-05-14 01:00:00,1.8648987,-1.8376923,291.2297,302.29492,100447.625,0.0,28.5,77.25
2025-05-14 02:00:00,1.349823,-1.8870239,290.8616,304.0525,100517.56,0.0,28.5,77.25
2025-05-14 03:00:00,1.4476624,-1.9574738,290.72766,304.00085,100545.56,0.0,28.5,77.25
2025-05-14 04:00:00,1.7737885,-1.7428589,291.4474,304.751,100528.44,0.0,28.5,77.25
2025-05-14 05:00:00,2.347351,-1.6901245,292.24747,308.55365,100534.0,0.0,28.5,77.25
2025-05-14 06:00:00,2.4075012,-1.6087341,291.6883,310.30792,100499.375,0.0,28.5,77.25
2025-05-14 07:00:00,2.5033875,-1.7832031,291.77383,310.8711,100430.81,0.0,28.5,77.25
2025-05-14 08:00:00,2.819275,-2.1217957,291.45337,313.406,100347.44,0.0,28.5,77.25
2025-05-14 09:00:00,3.17482,-2.6093903,291.0504,313.8377,100244.94,0.0,28.5,77.25
2025-05-14 10:00:00,2.646286,-3.3850708,290.22455,313.42288,100194.375,0.0,28.5,77.25
2025-05-14 11:00:00,2.0440826,-3.4276276,290.0729,313.31152,100102.25,0.0,28.5,77.25
2025-05-14 12:00:00,1.1539307,-3.1031952,289.5028,312.91223,100033.31,0.0,28.5,77.25
2025-05-14 13:00:00,0.38336182,-1.9369812,287.89966,312.8994,100067.75,0.0,28.5,77.25
2025-05-14 14:00:00,0.38742065,-2.6475677,290.6415,308.63306,100112.81,0.0,28.5,77.25
2025-05-14 15:00:00,0.62820435,-1.7374573,291.49042,305.44278,100162.06,0.0,28.5,77.25
2025-05-14 16:00:00,0.76760864,0.21377563,291.3282,306.7512,100220.125,0.0,28.5,77.25
2025-05-14 17:00:00,1.9228516,0.8457794,290.46295,307.14008,100241.25,0.0,28.5,77.25
2025-05-14 18:00:00,2.2167053,-0.08595276,290.02448,306.25037,100267.81,0.0,28.5,77.25
2025-05-14 19:00:00,2.2835999,-0.9520569,290.26837,304.15604,100255.0,0.0,28.5,77.25
2025-05-14 20:00:00,1.818512,-0.8376312,290.54715,302.68713,100227.31,0.0,28.5,77.25
2025-05-14 21:00:00,1.8751068,-0.5465088,290.59128,302.82446,100204.875,0.0,28.5,77.25
2025-05-14 22:00:00,1.6745453,-0.6427307,290.0965,300.85318,100205.06,0.0,28.5,77.25
2025-05-14 23:00:00,1.5978394,-0.6405792,289.87836,300.58008,100248.69,0.0,28.5,77.25
2025-05-15 00:00:00,1.6255035,-0.65930176,289.7891,301.6806,100321.06,0.0,28.5,77.25
2025-05-15 01:00:00,2.2675476,-0.55718994,289.51917,302.0713,100383.375,0.0,28.5,77.25
2025-05-15 02:00:00,1.6288147,-0.29447937,289.01746,304.56738,100420.875,0.0,28.5,77.25
2025-05-15 03:00:00,1.8865204,-0.39111328,289.21344,305.4411,100437.31,0.0,28.5,77.25
2025-05-15 04:00:00,2.4725647,-0.78741455,289.113,306.26086,100470.06,0.0,28.5,77.25
2025-05-15 05:00:00,2.7703247,-1.5068512,289.17288,310.02097,100465.69,0.0,28.5,77.25
2025-05-15 06:00:00,2.6245422,-2.0621185,288.68768,312.3301,100430.19,0.0,28.5,77.25
2025-05-15 07:00:00,2.4384918,-2.1283264,289.23386,312.69464,100392.125,0.0,28.5,77.25
2025-05-15 08:00:00,2.483963,-2.084076,289.21387,314.90158,100303.75,0.0,28.5,77.25
2025-05-15 09:00:00,2.6367035,-2.1724854,289.29575,315.09882,100233.75,0.0,28.5,77.25
2025-05-15 10:00:00,2.840393,-1.931961,289.82654,313.80756,100152.69,0.0,28.5,77.25
2025-05-15 11:00:00,3.3074493,-2.0066376,288.9052,313.84467,100058.875,0.0,28.5,77.25
2025-05-15 12:00:00,2.9178925,-2.3051453,287.93234,313.79602,100024.06,0.0,28.5,77.25
2025-05-15 13:00:00,1.0684814,-1.4245453,285.96368,313.3248,100054.94,0.0,28.5,77.25
2025-05-15 14:00:00,1.021164,-2.7825012,289.8277,309.0298,100036.19,0.0,28.5,77.25
2025-05-15 15:00:00,0.551178,-2.5793915,290.23907,307.61432,100110.94,0.0,28.5,77.25
2025-05-15 16:00:00,0.76293945,-1.179596,289.899,309.3871,100140.25,0.0,28.5,77.25
2025-05-15 17:00:00,0.40893555,0.79681396,290.94702,305.85773,100177.375,0.0,28.5,77.25
2025-05-15 18:00:00,0.75813293,1.8594971,290.27625,304.47662,100152.0,0.0,28.5,77.25
2025-05-15 19:00:00,1.0668182,1.7590332,290.10883,303.98236,100120.75,0.0,28.5,77.25
2025-05-15 20:00:00,1.5057983,1.5547638,290.8932,302.83463,100104.06,0.0,28.5,77.25
2025-05-15 21:00:00,2.058609,0.93118286,290.64343,302.19757,100098.44,0.0,28.5,77.25
2025-05-15 22:00:00,0.77534485,-1.1363525,290.35666,301.33203,100143.25,0.0,28.5,77.25
2025-05-15 23:00:00,1.3338013,-0.8808899,290.31122,300.92752,100165.0,0.0,28.5,77.25
2025-05-16 00:00:00,1.7209015,-0.63323975,290.62384,301.80978,100172.44,0.0,28.5,77.25
2025-05-16 01:00:00,1.4113464,-0.28451538,290.54218,303.10858,100227.5,0.0,28.5,77.25
2025-05-16 02:00:00,1.1152191,0.13040161,289.79132,306.01614,100276.94,0.0,28.5,77.25
2025-05-16 03:00:00,1.6420441,0.2259674,289.4801,306.88568,100283.375,0.0,28.5,77.25
2025-05-16 04:00:00,2.4458618,-0.5047302,289.65143,307.68338,100289.0,0.0,28.5,77.25
2025-05-16 05:00:00,3.0753021,-1.4232941,289.5791,311.6889,100304.375,0.0,28.5,77.25
2025-05-16 06:00:00,3.6328888,-2.3605347,288.92078,313.8862,100271.94,0.0,28.5,77.25
2025-05-16 07:00:00,4.0991516,-3.241272,289.2894,313.756,100247.06,0.0,28.5,77.25
2025-05-16 08:00:00,4.2600555,-3.8220367,289.72617,315.1892,100174.44,0.0,28.5,77.25
2025-05-16 09:00:00,4.050522,-4.3411255,289.79956,315.1034,100095.06,0.0,28.5,77.25
2025-05-16 10:00:00,2.1319733,-3.9094086,290.05002,313.70496,100053.5,0.0,28.5,77.25
2025-05-16 11:00:00,2.3637695,-2.8337097,290.46402,313.52002,99949.81,0.0,28.5,77.25
2025-05-16 12:00:00,1.7579193,-4.6503906,289.85388,313.04376,99972.375,0.0,28.5,77.25
2025-05-16 13:00:00,-2.2843475,-4.040161,288.27203,311.98303,100022.25,0.0,28.5,77.25
2025-05-16 14:00:00,-3.087738,-1.5029907,291.16632,307.90674,100079.625,0.0,28.5,77.25
2025-05-16 15:00:00,-2.7752533,0.3434906,291.63983,306.07202,100088.94,0.0,28.5,77.25
2025-05-16 16:00:00,-2.324234,1.160553,291.88385,306.19418,100117.06,0.0,28.5,77.25
2025-05-16 17:00:00,-1.6346741,1.6582031,291.8001,304.0031,100144.75,0.0,28.5,77.25
2025-05-16 18:00:00,-0.752594,2.1310272,291.6925,304.01825,100129.31,0.0,28.5,77.25
2025-05-16 19:00:00,0.31752014,2.7540436,291.13135,303.93033,100104.625,0.0,28.5,77.25
2025-05-16 20:00:00,1.6451263,3.1535797,291.18964,303.5695,100090.625,0.0,28.5,77.25
2025-05-16 21:00:00,1.7537231,2.8607483,290.6867,303.08795,100072.19,0.0,28.5,77.25
2025-05-16 22:00:00,2.415268,3.570221,289.69263,303.49704,99968.125,0.0,28.5,77.25
2025-05-16 23:00:00,1.6795044,2.6729736,289.71826,303.174,100015.375,0.0,28.5,77.25
2025-05-17 00:00:00,1.6119537,1.9497528,289.56702,303.7597,100072.875,0.0,28.5,77.25
2025-05-17 01:00:00,1.8759155,1.4268799,291.91626,303.93958,100155.75,0.0,28.5,77.25
2025-05-17 02:00:00,1.9952087,-0.1326294,290.85022,305.75183,100227.56,0.0,28.5,77.25
2025-05-17 03:00:00,1.9590759,-2.0614014,290.80573,306.18057,100318.31,0.0,28.5,77.25
2025-05-17 04:00:00,1.9901581,-3.0822906,291.27808,306.7927,100326.875,0.0,28.5,77.25
2025-05-17 05:00:00,1.9657898,-2.883545,291.1679,309.83057,100291.25,0.0,28.5,77.25
2025-05-17 06:00:00,2.374939,-2.846817,291.04755,312.59897,100301.0,0.0,28.5,77.25
2025-05-17 07:00:00,3.002121,-2.79628,291.27396,313.07422,100240.625,3.4332275e-05,28.5,77.25
2025-05-17 08:00:00,3.6414032,-3.0185852,290.91443,315.30017,100151.44,2.861023e-06,28.5,77.25
2025-05-17 09:00:00,4.5872955,-3.0522003,290.9848,315.67133,100028.69,0.0,28.5,77.25
2025-05-17 10:00:00,2.7347565,-3.638031,292.7881,313.66888,100000.875,9.536743e-07,28.5,77.25
2025-05-17 11:00:00,2.3255768,-0.8897705,290.85406,312.85052,99978.94,0.0,28.5,77.25
2025-05-17 12:00:00,0.12683105,1.9821472,290.3103,312.9475,99897.06,0.0,28.5,77.25
2025-05-17 13:00:00,-0.67648315,1.7540741,289.72925,312.0338,99878.875,0.0,28.5,77.25
2025-05-17 14:00:00,-1.1456146,1.8703156,290.62033,310.35727,99930.875,0.0,28.5,77.25
2025-05-17 15:00:00,-1.5826263,2.0951233,292.105,307.64886,100023.81,0.0,28.5,77.25
2025-05-17 16:00:00,-1.2147369,2.6297913,292.39932,306.35834,100127.5,0.0,28.5,77.25
2025-05-17 17:00:00,-0.62220764,2.9580383,293.2084,305.96313,100132.56,0.0,28.5,77.25
2025-05-17 18:00:00,-0.22662354,3.214981,293.594,305.51025,100113.375,0.0,28.5,77.25
2025-05-17 19:00:00,0.33622742,3.229248,293.63824,305.08722,100076.56,0.0,28.5,77.25
2025-05-17 20:00:00,1.2725677,2.9279327,293.44653,303.25177,100051.875,0.0,28.5,77.25
2025-05-17 21:00:00,2.3833618,2.1953278,292.85217,301.96048,100012.75,0.0,28.5,77.25
2025-05-17 22:00:00,2.9158478,1.2176208,289.03314,303.46283,100046.25,0.0,28.5,77.25
2025-05-17 23:00:00,2.0673065,-0.4725647,288.01575,303.55963,100068.0,0.0,28.5,77.25
2025-05-18 00:00:00,0.8513794,-1.8326569,288.2713,304.05896,100142.625,0.0,28.5,77.25
2025-05-18 01:00:00,-0.5867615,-1.7064514,289.72278,303.75644,100244.31,0.0,28.5,77.25
2025-05-18 02:00:00,-1.5030823,-1.476471,291.1455,305.95538,100315.31,0.0,28.5,77.25
2025-05-18 03:00:00,-1.8024292,-1.404602,291.71158,306.6439,100361.25,0.0,28.5,77.25
2025-05-18 04:00:00,-0.8168335,-1.5164337,292.23962,307.112,100370.06,0.0,28.5,77.25
2025-05-18 05:00:00,0.43000793,-1.8746338,292.2661,310.02167,100357.81,0.0,28.5,77.25
2025-05-18 06:00:00,1.2705994,-2.3972015,292.43524,312.41486,100317.94,0.0,28.5,77.25
2025-05-18 07:00:00,1.6109161,-2.7641296,292.25006,313.0059,100297.44,0.0,28.5,77.25
2025-05-18 08:00:00,1.7805023,-2.8269196,291.513,314.887,100162.5,0.0,28.5,77.25
2025-05-18 09:00:00,2.0971222,-2.963272,290.81122,315.38126,100051.31,0.0,28.5,77.25
2025-05-18 10:00:00,0.9659271,-3.2137146,292.10022,314.52106,99923.81,0.0,28.5,77.25
2025-05-18 11:00:00,0.55747986,-3.4012756,292.35507,313.91425,99828.31,9.536743e-07,28.5,77.25
2025-05-18 12:00:00,-0.9740143,-3.4295807,293.34204,313.30212,99841.69,0.0,28.5,77.25
2025-05-18 13:00:00,-1.8581238,-2.3431396,293.39502,313.04608,99812.625,0.0,28.5,77.25
2025-05-18 14:00:00,-2.2612762,-1.9446411,294.41888,309.92865,99883.94,0.0,28.5,77.25
2025-05-18 15:00:00,-2.8507843,-1.1449127,295.44894,308.41083,99938.31,0.0,28.5,77.25
2025-05-18 16:00:00,-3.7331238,-0.10449219,295.5829,308.0282,100030.0,0.0,28.5,77.25
2025-05-18 17:00:00,-4.45755,1.0186157,296.06036,306.86584,100066.875,0.0,28.5,77.25
2025-05-18 18:00:00,-4.272537,1.6730042,296.34705,306.82007,100087.5,0.0,28.5,77.25
2025-05-18 19:00:00,-3.842682,1.7900543,296.6059,306.34827,100092.875,0.0,28.5,77.25
2025-05-18 20:00:00,-3.6708832,1.6677704,296.80902,305.0191,100087.75,0.0,28.5,77.25
2025-05-18 21:00:00,-3.449707,1.6660156,296.93512,304.38013,100093.25,0.0,28.5,77.25
2025-05-18 22:00:00,-2.9561005,0.46595764,297.42944,303.27722,100162.94,0.0,28.5,77.25
2025-05-18 23:00:00,-2.996933,0.0045776367,297.49408,302.99832,100191.875,0.0,28.5,77.25
2025-05-19 00:00:00,-3.280304,-0.71562195,298.00116,303.86047,100213.25,0.0,28.5,77.25
2025-05-19 01:00:00,-4.0187683,-0.58836365,297.54248,303.92267,100325.56,0.0,28.5,77.25
2025-05-19 02:00:00,-4.285263,0.47265625,297.49768,304.7948,100385.19,0.0,28.5,77.25
2025-05-19 03:00:00,-3.5910797,1.1012268,296.98776,305.1178,100400.19,0.0,28.5,77.25
2025-05-19 04:00:00,-2.346527,0.45907593,296.42816,305.7826,100420.81,0.0,28.5,77.25
2025-05-19 05:00:00,-1.3387756,-0.44302368,296.08722,308.18622,100406.0,0.0,28.5,77.25
2025-05-19 06:00:00,-0.34046936,-1.4653931,295.97687,310.80133,100362.56,0.0,28.5,77.25
2025-05-19 07:00:00,0.1600647,-2.234726,295.65198,311.51923,100294.75,0.0,28.5,77.25
2025-05-19 08:00:00,0.36447144,-2.4153748,294.8769,313.99384,100195.5,0.0,28.5,77.25
2025-05-19 09:00:00,1.1629486,-2.1220398,294.3681,314.45,100077.56,0.0,28.5,77.25
2025-05-19 10:00:00,1.6491241,-2.628891,295.2348,314.03223,99972.19,0.0,28.5,77.25
2025-05-19 11:00:00,1.9056549,-2.7505035,295.32037,313.97302,99844.625,0.0,28.5,77.25
2025-05-19 12:00:00,1.3100281,-3.456726,295.0828,314.419,99734.5,0.0,28.5,77.25
2025-05-19 13:00:00,-2.6121216,-3.6514587,294.4444,314.2952,99775.625,0.0,28.5,77.25
2025-05-19 14:00:00,-4.0531006,-3.2070923,296.65768,311.25775,99875.19,0.0,28.5,77.25
2025-05-19 15:00:00,-3.2751465,-2.749115,296.41373,309.9888,99964.875,0.0,28.5,77.25
2025-05-19 16:00:00,-2.1641998,-0.3047943,295.59534,309.4759,100045.19,0.0,28.5,77.25
2025-05-19 17:00:00,-1.6908264,2.3464355,296.1952,307.53415,100065.25,0.0,28.5,77.25
2025-05-19 18:00:00,-1.6410217,3.2391968,296.8988,307.0956,100065.875,0.0,28.5,77.25
2025-05-19 19:00:00,-1.6971893,2.648529,297.34613,306.47748,100058.44,0.0,28.5,77.25
2025-05-19 20:00:00,-1.8733368,1.8370819,297.461,305.83447,100073.25,0.0,28.5,77.25
2025-05-19 21:00:00,-2.514038,1.0971985,297.8479,305.45834,100058.31,0.0,28.5,77.25
2025-05-19 22:00:00,-3.869461,0.7417908,297.86768,304.28882,100060.625,0.0,28.5,77.25
2025-05-19 23:00:00,-3.7689667,1.2464905,297.9964,303.88922,100046.5,0.0,28.5,77.25
2025-05-20 00:00:00,-3.1654816,1.4104156,298.07605,304.27576,100088.69,0.0,28.5,77.25
2025-05-20 01:00:00,-3.3853302,1.690155,297.94324,304.14557,100141.31,0.0,28.5,77.25
2025-05-20 02:00:00,-3.6039886,2.1651,297.64166,305.01123,100197.375,0.0,28.5,77.25
2025-05-20 03:00:00,-3.030075,2.3001099,297.2195,305.52322,100200.19,0.0,28.5,77.25
2025-05-20 04:00:00,-1.9058838,1.7894135,296.72534,306.13684,100174.44,0.0,28.5,77.25
2025-05-20 05:00:00,-0.8770294,0.84968567,296.02655,308.4715,100137.94,0.0,28.5,77.25
2025-05-20 06:00:00,-0.14730835,-0.099472046,295.86926,311.3451,100094.0,0.0,28.5,77.25
2025-05-20 07:00:00,0.5238342,-0.8126068,295.471,312.10498,100022.06,0.0,28.5,77.25
2025-05-20 08:00:00,1.3015289,-1.6323395,293.9179,315.2412,99888.25,0.0,28.5,77.25
2025-05-20 09:00:00,2.2089386,-2.4752197,293.20496,315.99408,99784.0,0.0,28.5,77.25
2025-05-20 10:00:00,1.5850677,-3.2127075,292.88965,315.7025,99696.125,0.0,28.5,77.25
2025-05-20 11:00:00,1.6283264,-3.2851562,293.00146,315.50476,99639.25,0.0,28.5,77.25
2025-05-20 12:00:00,0.5863495,-3.172989,293.93976,314.6707,99597.69,0.0,28.5,77.25
2025-05-20 13:00:00,-1.1672974,-3.2685547,294.68787,314.01154,99641.56,0.0,28.5,77.25
2025-05-20 14:00:00,-1.8223877,-2.754837,295.96442,311.57904,99715.5,0.0,28.5,77.25
2025-05-20 15:00:00,-1.6779938,-0.56062317,297.1931,309.99554,99725.125,0.0,28.5,77.25
2025-05-20 16:00:00,-2.4302216,0.36294556,297.22955,309.63763,99804.0,0.0,28.5,77.25
2025-05-20 17:00:00,-2.8047028,1.7291412,298.02045,308.21057,99848.69,0.0,28.5,77.25
2025-05-20 18:00:00,-2.544342,2.936325,298.62366,308.12082,99851.69,0.0,28.5,77.25
2025-05-20 19:00:00,-2.1457367,3.060089,299.32257,308.0393,99862.44,0.0,28.5,77.25
2025-05-20 20:00:00,-1.7973328,2.533371,299.48254,307.41953,99839.31,0.0,28.5,77.25
2025-05-20 21:00:00,-1.6618958,2.3018188,299.34967,307.09814,99862.94,0.0,28.5,77.25
2025-05-20 22:00:00,-0.98864746,2.5540466,300.12256,305.8844,99904.625,0.0,28.5,77.25
2025-05-20 23:00:00,-0.24697876,3.4126892,299.81177,305.72546,99929.75,0.0,28.5,77.25
2025-05-21 00:00:00,0.42237854,3.3922424,299.73123,305.7627,99865.19,0.0,28.5,77.25
2025-05-21 01:00:00,-1.845932,-0.07217407,299.42517,305.8652,100024.875,0.0,28.5,77.25
2025-05-21 02:00:00,-7.9558716,-2.7366943,299.12155,306.40613,100304.375,0.0,28.5,77.25
2025-05-21 03:00:00,-5.482254,2.338623,298.6165,306.414,100267.0,0.0,28.5,77.25
2025-05-21 04:00:00,-3.0044556,3.2096863,298.0901,306.81464,100234.69,0.0,28.5,77.25
2025-05-21 05:00:00,-2.017334,1.4561462,297.89606,309.22156,100229.75,0.0,28.5,77.25
2025-05-21 06:00:00,-2.1252747,-0.2337799,298.5,311.4608,100199.625,0.0,28.5,77.25
2025-05-21 07:00:00,-1.5730133,-0.35528564,297.9695,311.94916,100124.0,3.8146973e-06,28.5,77.25
2025-05-21 08:00:00,-0.8845215,-0.47817993,297.86914,314.00128,100033.56,0.00011873245,28.5,77.25
2025-05-21 09:00:00,-0.56251526,-0.96873474,297.4285,314.40765,99916.06,1.6212463e-05,28.5,77.25
2025-05-21 10:00:00,-1.564209,-2.0656128,295.6078,314.2995,99809.625,0.0,28.5,77.25
2025-05-21 11:00:00,-2.3080292,-1.5012512,294.0208,314.58075,99611.25,0.0,28.5,77.25
2025-05-21 12:00:00,-3.0375519,-1.2179108,293.08643,312.92123,99598.31,1.4305115e-06,28.5,77.25
2025-05-21 13:00:00,-4.7157135,-2.6661072,292.5728,313.3736,99756.56,0.0,28.5,77.25
2025-05-21 14:00:00,-7.2275543,-4.221649,293.93402,310.89227,99968.56,0.0,28.5,77.25
2025-05-21 15:00:00,-5.741745,-1.6114655,295.37482,301.0626,100020.69,0.0,28.5,77.25
2025-05-21 16:00:00,-4.6330414,0.88827515,295.7885,301.23648,100053.44,0.0,28.5,77.25
2025-05-21 17:00:00,-3.9170074,2.2319794,295.29462,299.68213,100066.19,0.0,28.5,77.25
2025-05-21 18:00:00,-3.3955688,2.7585602,295.05408,299.44916,100049.06,0.0,28.5,77.25
2025-05-21 19:00:00,-3.0583954,3.0822449,294.76074,299.23898,100034.44,0.0,28.5,77.25
2025-05-21 20:00:00,-2.5170135,3.2924957,294.56693,298.5169,100013.94,0.0,28.5,77.25
2025-05-21 21:00:00,-2.0411682,3.0941162,294.73694,298.57507,100036.06,0.0,28.5,77.25
2025-05-21 22:00:00,-1.3558502,1.960144,293.5113,298.81976,100044.81,0.0,28.5,77.25
2025-05-21 23:00:00,-2.1871796,1.3543549,293.30664,298.75247,100135.19,0.0,28.5,77.25
2025-05-22 00:00:00,-3.5917206,0.40350342,294.18515,300.0351,100254.625,0.0,28.5,77.25
2025-05-22 01:00:00,-4.9948425,0.7464142,294.03253,300.01355,100368.81,0.0,28.5,77.25
2025-05-22 02:00:00,-5.5550537,2.263626,293.88757,301.1087,100467.25,0.0,28.5,77.25
2025-05-22 03:00:00,-5.1420135,3.5959015,293.67242,301.57343,100465.81,0.0,28.5,77.25
2025-05-22 04:00:00,-4.7648315,4.4570465,293.2667,302.07343,100443.94,0.0,28.5,77.25
2025-05-22 05:00:00,-4.8817596,3.8515015,293.5153,304.7712,100431.06,0.0,28.5,77.25
2025-05-22 06:00:00,-4.420349,3.2982483,294.22736,306.22272,100390.44,0.0,28.5,77.25
2025-05-22 07:00:00,-3.9345856,2.6559448,294.39587,306.47784,100318.875,2.861023e-06,28.5,77.25
2025-05-22 08:00:00,-3.5965729,2.162857,294.64725,308.24756,100229.19,0.0,28.5,77.25
2025-05-22 09:00:00,-3.6963959,1.9090424,294.53632,308.80954,100125.875,0.0,28.5,77.25
2025-05-22 10:00:00,-2.6587524,0.9171295,294.89294,307.642,100089.5,4.7683716e-06,28.5,77.25
2025-05-22 11:00:00,-2.7310944,0.8759918,294.93866,307.49854,99971.06,1.335144e-05,28.5,77.25
2025-05-22 12:00:00,-3.268402,0.97254944,294.9984,307.4332,99939.0,0.0,28.5,77.25
2025-05-22 13:00:00,-3.9746704,0.80682373,294.91824,307.37,99929.625,0.0,28.5,77.25
2025-05-22 14:00:00,-4.054245,0.7017517,295.55054,305.97656,99971.625,0.0,28.5,77.25
2025-05-22 15:00:00,-4.1684875,1.0842896,295.9087,304.29315,99999.5,0.0,28.5,77.25
2025-05-22 16:00:00,-3.823532,1.6341248,295.9878,304.1502,100069.625,0.0,28.5,77.25
2025-05-22 17:00:00,-3.473526,2.0204468,295.89624,302.7788,100097.06,0.0,28.5,77.25
2025-05-22 18:00:00,-3.168686,2.1381226,295.81824,302.72955,100116.125,0.0,28.5,77.25
2025-05-22 19:00:00,-2.850006,2.0126648,295.86264,302.59058,100099.81,0.0,28.5,77.25
2025-05-22 20:00:00,-2.922226,1.6882324,295.7467,301.76865,100081.5,0.0,28.5,77.25
2025-05-22 21:00:00,-3.3454895,1.3606873,295.85315,301.6184,100066.31,0.0,28.5,77.25
2025-05-22 22:00:00,-4.1237335,2.4693756,295.70663,301.0528,100101.69,0.0,28.5,77.25
2025-05-22 23:00:00,-4.516876,2.1385956,295.84583,301.06683,100094.81,0.0,28.5,77.25
2025-05-23 00:00:00,-4.818512,1.4148865,295.98547,301.6574,100143.56,0.0,28.5,77.25
2025-05-23 01:00:00,-5.0358124,1.1924744,296.06937,301.51813,100163.375,0.0,28.5,77.25
2025-05-23 02:00:00,-5.3529816,1.9148712,296.35034,302.67386,100233.625,0.0,28.5,77.25
2025-05-23 03:00:00,-5.3223877,2.4277954,296.28152,303.23645,100207.0,0.0,28.5,77.25
2025-05-23 04:00:00,-5.1607513,2.7583923,295.91626,303.81836,100182.0,0.0,28.5,77.25
2025-05-23 05:00:00,-4.820633,2.7726898,295.7888,306.66507,100156.44,0.0,28.5,77.25
2025-05-23 06:00:00,-4.34552,2.6594696,295.81107,308.15503,100079.06,0.0,28.5,77.25
2025-05-23 07:00:00,-3.6821136,2.31398,295.74304,308.6104,99989.875,0.0,28.5,77.25
2025-05-23 08:00:00,-3.152069,1.820816,295.2116,310.3955,99880.0,0.0,28.5,77.25
2025-05-23 09:00:00,-3.004486,1.513977,295.07935,310.857,99773.06,0.0,28.5,77.25
2025-05-23 10:00:00,-2.8822327,1.2633514,295.50922,310.03247,99740.5,0.0,28.5,77.25
2025-05-23 11:00:00,-2.8818207,1.428299,295.54333,310.07623,99653.875,0.0,28.5,77.25
2025-05-23 12:00:00,-2.9948273,1.5138855,295.52066,310.1467,99607.375,0.0,28.5,77.25
2025-05-23 13:00:00,-2.971344,1.0894318,295.07092,310.03992,99664.25,0.0,28.5,77.25
2025-05-23 14:00:00,-2.6784515,0.3922119,295.39432,308.6341,99715.0,0.0,28.5,77.25
2025-05-23 15:00:00,-3.3428345,0.3084259,295.7136,307.46667,99820.06,0.0,28.5,77.25
2025-05-23 16:00:00,-3.6617126,0.54829407,295.77277,307.00638,99889.06,0.0,28.5,77.25
2025-05-23 17:00:00,-3.7108154,0.74035645,296.23407,305.42914,99944.81,0.0,28.5,77.25
2025-05-23 18:00:00,-3.5917969,0.89842224,296.13318,305.38904,99940.625,0.0,28.5,77.25
2025-05-23 19:00:00,-3.5486908,0.95303345,296.16632,305.1103,99922.69,0.0,28.5,77.25
2025-05-23 20:00:00,-3.5413666,0.8435974,295.8391,304.1255,99914.875,0.0,28.5,77.25
2025-05-23 21:00:00,-3.703003,0.5469055,295.6951,303.69525,99935.06,0.0,28.5,77.25
2025-05-23 22:00:00,-4.5319214,0.8517456,296.4353,302.99426,99871.5,0.0,28.5,77.25
2025-05-23 23:00:00,-4.984131,0.90133667,296.43756,302.81512,99962.69,0.0,28.5,77.25
2025-05-24 00:00:00,-5.032135,1.1245575,296.76715,303.7705,100017.94,0.0,28.5,77.25
2025-05-24 01:00:00,-4.9101257,1.1858368,296.67444,303.79578,100061.5,0.0,28.5,77.25
2025-05-24 02:00:00,-5.7395477,1.6781158,296.88773,304.9804,100118.125,0.0,28.5,77.25
2025-05-24 03:00:00,-5.8533936,2.2699585,297.03455,305.44894,100115.31,0.0,28.5,77.25
2025-05-24 04:00:00,-5.7345123,2.6849976,296.68146,305.8136,100146.81,3.71933e-05,28.5,77.25
2025-05-24 05:00:00,-5.8761444,2.5073547,296.1709,307.54987,100135.875,4.4345856e-05,28.5,77.25
2025-05-24 06:00:00,-5.778702,2.0240173,296.25812,309.31836,100130.5,6.67572e-06,28.5,77.25
2025-05-24 07:00:00,-5.663162,1.5965118,296.0412,309.52228,100067.44,4.7683716e-06,28.5,77.25
2025-05-24 08:00:00,-5.4681854,1.8039093,296.3758,310.64905,99960.81,2.861023e-06,28.5,77.25
2025-05-24 09:00:00,-5.004135,2.5007477,296.3835,311.01556,99821.0,9.536743e-07,28.5,77.25
2025-05-24 10:00:00,-4.4532776,3.1918793,296.49567,310.48395,99720.125,0.0,28.5,77.25
2025-05-24 11:00:00,-3.6498108,3.3440857,296.2943,310.873,99580.19,0.0,28.5,77.25
2025-05-24 12:00:00,-3.8540497,2.12352,296.26364,311.0027,99630.5,1.66893e-05,28.5,77.25
2025-05-24 13:00:00,-4.117569,0.95085144,295.95514,310.48755,99694.94,0.0,28.5,77.25
2025-05-24 14:00:00,-4.3159943,0.6148987,296.3886,308.9212,99807.94,0.0,28.5,77.25
2025-05-24 15:00:00,-4.5856476,0.54470825,296.52292,307.957,99929.31,0.0,28.5,77.25
